New Jersey,Iselin,18695,105.6772222,-69.8465097515425
New York,Islip,18689,106.7891667,-70.1662790578922
North Carolina,Elizabeth City,18683,103.7486111,-61.2575619532295
Pennsylvania,Carlisle,18682,102.8108333,-69.0754334869601
Texas,Dickinson,18680,84.9488889,-48.4617444367086
Ohio,Steubenville,18659,99.3658333,-69.422059981111
Tennessee,Tullahoma,18655,93.7905556,-59.4508967003905
Colorado,Windsor,18644,75.0991667,-69.6444472759674
Illinois,Bourbonnais,18631,92.125,-71.0228391398769
North Carolina,Clemmons,18627,99.6177778,-60.7263275445473
New York,Amsterdam,18620,105.8113889,-74.8238748104144
Virginia,Lorton,18610,102.7719444,-66.0294021832274
Texas,Orange,18595,86.2636111,-49.6059120892528
Maryland,Westminster,18590,103.0038889,-67.7936529638304
Oklahoma,Claremore,18581,84.3841667,-61.2927548279381
New Jersey,Glassboro,18579,104.8877778,-68.0537258426771
Ohio,Eastlake,18577,98.5494444,-72.0954484057922
North Carolina,Morrisville,18576,101.1741667,-60.3421580766945
Mississippi,Gautier,18572,91.3883333,-50.1382407945622
Florida,Eustis,18558,98.3144444,-47.3680222957705
Illinois,Mattoon,18555,91.6272222,-67.6058373261362
Mississippi,Laurel,18540,90.8694444,-52.5369080293639
California,Albany,18539,57.7033333,-64.3937316235351
Colorado,Evans,18537,75.3083333,-69.4358056317114
Texas,Universal City,18530,81.7091667,-48.6191673977438
Georgia,Sugar Hill,18522,95.9663889,-57.0509347153869
Texas,Ennis,18513,83.375,-53.7137594849736
California,Mead Valley,18510,62.7047222,-56.5337525596771
Florida,Lynn Haven,18493,94.3516667,-49.882989762871
Maine,Saco,18482,109.5566667,-76.0357678172747
Georgia,Forest Park,18468,95.6308333,-56.1345043887114
Pennsylvania,West Chester,18461,104.3941667,-68.5810101468419
Illinois,Montgomery,18438,91.6541667,-72.2567222789995
Indiana,Vincennes,18423,92.4713889,-65.9751772116181
Georgia,Thomasville,18413,96.0211111,-50.9610780680904
New York,Monsey,18412,105.9311111,-70.9591206481454
New Jersey,Morristown,18411,105.5180556,-70.3051147545813
Louisiana,Shenandoah,18399,88.9991667,-50.1665682930301
Indiana,Logansport,18396,93.6433333,-70.2175339601303
New Jersey,Point Pleasant,18392,105.9313889,-68.8322803214553
California,Pinole,18390,57.7022222,-64.6277793798117
Oklahoma,McAlester,18383,84.2305556,-58.6275049149618
Colorado,Louisville,18376,74.8686111,-68.6163088330804
Minnesota,Forest Lake,18375,87.015,-79.9446733750309
Kentucky,Winchester,18368,95.8202778,-64.5989874488293
Wisconsin,Wisconsin Rapids,18367,90.1827778,-77.9616378288768
Florida,West Melbourne,18355,99.3463889,-45.972351386153
Texas,Alamo,18353,81.8772222,-42.6397990495033
Illinois,Bensenville,18352,92.06,-72.7299670662167
California,Dixon,18351,58.1777778,-65.509794610106
Illinois,Franklin Park,18333,92.1344444,-72.6883158469228
North Dakota,Mandan,18331,79.1108333,-83.4482651460483
Louisiana,Natchitoches,18323,86.9138889,-52.6600265058913
Virginia,Meadowbrook,18312,103.6961111,-62.4685562207706
Nevada,Elko,18297,64.2377778,-70.3794866923671
Utah,Payson,18294,68.2686111,-68.7530328972978
Ohio,Pickerington,18291,97.2463889,-68.4245502213114
Illinois,Round Lake,18289,91.9066667,-73.5739824673483
Colorado,Sherrelwood,18287,74.9991667,-68.3296214333843
Utah,Farmington,18275,68.1133333,-70.6872028301938
Maryland,Ballenger Creek,18274,102.5644444,-67.381012619928
Texas,Cinco Ranch,18274,84.2422222,-48.9640676178701
Illinois,Cary,18271,91.7619444,-73.273789427929
Wisconsin,Cudahy,18267,92.1386111,-74.8691796184674
Virginia,Franconia,18245,102.8533333,-66.1860421307054
Washington,Mill Creek,18244,57.7969444,-85.8444604352872
Georgia,Snellville,18242,95.98,-56.5789332723166
South Carolina,Simpsonville,18238,97.7455556,-58.2516671714626
California,Cameron Park,18228,59.0138889,-65.9584108369076
North Carolina,Lenoir,18228,98.4608333,-60.5176898776373
Illinois,Deerfield,18225,92.1555556,-73.1872184165275
Minnesota,Stillwater,18225,87.1941667,-79.4489491743087
Florida,Pinecrest,18223,99.6916667,-41.737406639908
Texas,Belton,18216,82.5358333,-51.3629929321561
Texas,Converse,18198,81.6841667,-48.5650066034415
Oregon,Sherwood,18194,57.1611111,-80.1184185505307
Washington,Ellensburg,18174,59.4533333,-83.8391682242254
Massachusetts,Somerset,18165,108.8708333,-72.3386012192474
Florida,Florida Ridge,18164,99.6130556,-45.0995560069861
Washington,Five Corners,18159,57.4116667,-83.6927537277514
New Jersey,Dover,18157,105.4375,-70.4862144379493
California,Rosamond,18150,61.8375,-58.4950355468658
New York,Oswego,18142,103.4891667,-75.9371533272351
New York,Lackawanna,18141,101.1763889,-74.5815194988566
Colorado,Erie,18135,74.9505556,-68.7650027594869
Indiana,New Castle,18114,94.6297222,-68.5161291528739
Missouri,Manchester,18094,89.4908333,-65.8137415051956
Kentucky,Erlanger,18082,95.3991667,-66.6597988416701
Ohio,Whitehall,18062,97.1144444,-68.5935344625865
New Jersey,Rutherford,18061,105.8927778,-70.3668002756331
New York,Huntington,18046,106.5738889,-70.4533220038173
Texas,Midlothian,18037,83.0058333,-53.998523621142
Florida,Ojus,18036,99.8491667,-42.2283802526815
Alabama,Troy,18033,94.03,-52.7488292676075
California,Lathrop,18023,58.7244444,-64.266076122891
Minnesota,Albert Lea,18016,86.6319444,-76.3549714184396
South Carolina,Hanahan,17997,99.9777778,-54.8125914590156
Texas,Pampa,17994,79.0405556,-59.7867301673712
Illinois,Godfrey,17982,89.8133333,-66.5363030376999
Ohio,Tiffin,17963,96.8219444,-70.9660702351572
Mississippi,Clarksdale,17962,89.4291667,-57.2286229208562
California,Susanville,17947,59.3480556,-69.5183077010663
North Carolina,Fuquay-Varina,17937,101.1997222,-59.8795206397838
Rhode Island,Westerly,17936,108.1722222,-71.5156317447135
Washington,Arlington,17926,57.8761111,-86.6398163913229
Missouri,Hannibal,17916,88.6416667,-68.0650687938517
Vermont,South Burlington,17904,106.8286111,-78.144928624251
Utah,Brigham City,17899,67.9852778,-71.793867882478
New Jersey,Tinton Falls,17892,105.8991667,-69.2869675559709
New York,North Massapequa,17886,106.5375,-70.1064097329864
New York,Nanuet,17882,105.9861111,-70.9122196925747
South Carolina,Lexington,17870,98.7636111,-56.8139717822724
New York,North Amityville,17862,106.5744444,-70.0995034768711
Ohio,East Cleveland,17843,98.4208333,-71.8416561043889
Virginia,Bristol,17835,97.8113889,-61.847170113541
Missouri,Creve Coeur,17833,89.5775,-65.9422050420222
Missouri,Ozark,17820,86.7941667,-62.6799012111838
New Jersey,Colonia,17795,105.6975,-69.8447862442052
North Dakota,Dickinson,17787,77.2108333,-83.568852958514
Illinois,Frankfort,17782,92.1513889,-71.7635717812848
Utah,Saratoga Springs,17781,68.0961111,-69.379686442035
California,Linda,17773,58.4502778,-66.884610465915
Kentucky,Murray,17741,91.6852778,-61.8743463728941
Connecticut,Willimantic,17737,107.7913889,-72.21463231507
Louisiana,Gretna,17736,89.9461111,-49.2824390929496
Wisconsin,Onalaska,17736,88.765,-76.8691447183035
Maryland,Calverton,17724,103.3394444,-67.2123457239014
Maryland,Oxon Hill,17722,103.01,-66.2291481227097
Georgia,Milledgeville,17715,96.7677778,-55.1153840273299
Texas,Murphy,17708,83.3872222,-54.9935760022678
Texas,Stafford,17693,84.4425,-48.7420917075917
California,Orinda,17643,57.8213889,-64.374382760214
Texas,Bay City,17614,84.0308333,-47.6013133457065
West Virginia,Beckley,17614,98.8116667,-64.17716968476
New Jersey,Lindenwold,17613,105.0019444,-68.3017802756047
Michigan,Wayne,17593,96.6136111,-73.4211479093469
Minnesota,Hopkins,17591,86.5375,-79.1571236237628
Michigan,Allendale,17579,94.0463889,-74.8960121749097
Washington,Covington,17575,57.8863889,-84.6517673114991
Washington,Battle Ground,17571,57.4677778,-81.0708066206665
California,Prunedale,17560,58.3313889,-62.1986648705022
Maryland,Hyattsville,17557,103.0541667,-66.53686398418
Texas,Nederland,17547,86.0077778,-49.3907026629825
Ohio,Tallmadge,17537,98.5580556,-70.9388528780902
Illinois,Sycamore,17519,91.3133333,-72.8015669841358
New York,North Babylon,17509,106.6777778,-70.138643913334
Missouri,Kirksville,17505,87.4169444,-69.0617233769561
Indiana,Seymour,17503,94.1097222,-66.5435975334791
Maine,Westbrook,17494,109.6283333,-76.4176991204499
Ohio,North Canton,17488,98.5975,-70.4694785801299
Illinois,Palos Hills,17484,92.1830556,-72.1854108541617
New Jersey,Dumont,17479,106.0027778,-70.6039995772645
Kentucky,St. Matthews,17472,94.3441667,-65.1236712983604
Florida,Belle Glade,17467,99.3322222,-43.5183643265749
Wyoming,Sheridan,17444,73.0444444,-78.8739581246496
Mississippi,Ocean Springs,17442,91.1722222,-50.1847812755722
Wisconsin,Middleton,17442,90.4958333,-75.1646382953934
California,East Hemet,17418,63.0619444,-56.3573535907306
Massachusetts,Newburyport,17416,109.1222222,-74.553560982577
Virginia,Colonial Heights,17411,102.5894444,-63.1193849644909
Ohio,Springboro,17409,95.7666667,-67.7466755567621
Maryland,White Oak,17403,103.0066667,-66.7064180592791
Wisconsin,Howard,17399,91.9119444,-78.3137875431482
Alabama,Tillmans Corner,17398,91.8291667,-50.5109074539851
Oklahoma,Mustang,17395,82.2758333,-59.4937059993279
Indiana,Huntington,17391,94.5025,-70.484483126662
Washington,Bonney Lake,17374,57.8147222,-84.2557072156656
Washington,Tumwater,17371,57.0919444,-83.8641207351114
Utah,North Ogden,17357,68.0405556,-71.3685943683247
Wisconsin,Menasha,17353,91.5536111,-77.5635745512874
Washington,Monroe,17304,58.0302778,-85.833405397364
Florida,Bartow,17298,98.1566667,-45.6605725303696
Maryland,Glassmanor,17295,103.0011111,-66.2605061362032
Ohio,New Philadelphia,17288,98.5541667,-69.6696889225494
Virginia,Idylwood,17288,102.7880556,-66.4140348140455
Maryland,Seabrook,17287,103.1547222,-66.5609936317712
New York,Kings Park,17282,106.7422222,-70.4908315131413
Iowa,Johnston,17278,86.3025,-72.1357489121744
California,Arroyo Grande,17252,59.4102778,-58.982904594155
Maryland,Redland,17242,102.8555556,-66.9200506031256
Florida,Seminole,17233,97.2086111,-45.5598836554132
California,Arcata,17231,55.9183333,-70.4504370486767
West Virginia,Martinsburg,17227,102.0358333,-67.5510103860455
California,Rancho Mirage,17218,63.5880556,-56.3568288383759
Florida,Ruskin,17208,97.5666667,-45.3488054211074
Illinois,Marion,17193,91.0669444,-64.0827999415553
Oregon,Central Point,17169,57.0847222,-73.6224067732495
New York,Scarsdale,17166,106.215,-70.7380740114779
Arkansas,Maumelle,17163,87.5958333,-58.4998216588023
California,Live Oak,17158,58.3411111,-67.1847237865754
Tennessee,Dyersburg,17145,90.6144444,-60.7516852271734
Minnesota,Anoka,17142,86.6130556,-79.7637355576822
Florida,Cocoa,17140,99.2577778,-46.5329544709273
Texas,Stephenville,17123,81.7980556,-53.511977427943
North Carolina,Boone,17122,98.3252778,-61.1060554126878
Georgia,St. Marys,17121,98.4533333,-50.7670642652388
New York,Woodmere,17121,106.2869444,-69.9637491415097
South Carolina,Conway,17103,100.9519444,-56.5384801798661
Illinois,Fairview Heights,17078,90.0097222,-65.7975521644014
Georgia,Americus,17041,95.7672222,-53.2367866375659
Missouri,Poplar Bluff,17023,89.6072222,-62.1616267252393
Ohio,Norwalk,17012,97.3841667,-71.2333207136236
New Jersey,Avenel,17011,105.7144444,-69.8568504191508
New York,Massapequa Park,17008,106.5444444,-70.0638263464506
Ohio,Mount Vernon,16990,97.5141667,-69.4707483500106
California,Shafter,16988,60.7291667,-59.7181118911064
Texas,South Houston,16983,84.7647222,-48.8269329353405
Wisconsin,Ashwaubenon,16963,91.93,-78.178560369879
Oklahoma,Jenks,16924,84.0319444,-60.7290250036868
Alabama,Center Point,16921,93.3163889,-56.1790499136124
Illinois,Yorkville,16921,91.5527778,-72.0685880635135
North Carolina,Morganton,16918,98.315,-60.1910169504613
Florida,Glenvar Heights,16898,99.6741667,-41.8080969885536
Washington,Aberdeen,16896,56.1855556,-83.7905572247201
Indiana,Griffith,16893,92.5763889,-71.8317472542594
Colorado,Durango,16887,72.1205556,-63.1813343598076
Florida,Safety Harbor,16884,97.3066667,-45.8285045798224
Texas,Bellaire,16855,84.5413889,-48.9042783059189
New York,Sayville,16853,106.9175,-70.1789470249927
Ohio,Fairview Park,16826,98.1355556,-71.6494399957759
Florida,San Carlos Park,16824,98.1983333,-43.1368424007818
Illinois,Hinsdale,16816,92.0630556,-72.4047256019942
Oklahoma,Ada,16810,83.3219444,-58.3233633264118
Alabama,Helena,16793,93.1563889,-55.5210186773687
Texas,Mineral Wells,16788,81.8875,-54.6068838740684
Maryland,Beltsville,16772,103.0922222,-66.6963065517174
Illinois,North Aurora,16760,91.6727778,-72.4158470842514
Louisiana,Chalmette,16751,90.0366667,-49.3332897117022
Oklahoma,El Reno,16749,82.0452778,-59.7792235295254
Maryland,Ferndale,16746,103.3594444,-66.9965863958359
Oregon,Hermiston,16745,60.7116667,-81.204768253745
Texas,Horizon City,16735,73.7930556,-52.5343439831563
Ohio,Fremont,16734,96.8780556,-71.4586577891898
Illinois,Westchester,16718,92.1180556,-72.5095377618652
Maryland,Takoma Park,16715,102.9922222,-66.5811982325449
California,Nipomo,16714,59.525,-58.8373438381462
Virginia,Laurel,16713,102.4908333,-63.9085681616262
Georgia,North Decatur,16698,95.6938889,-56.4523542203925
Arkansas,Bryant,16688,87.5111111,-57.9821682344749
California,El Segundo,16654,61.5844444,-56.6961468793779
Missouri,Lemay,16645,89.7208333,-65.6859500947561
Florida,Punta Gorda,16641,97.9544444,-43.9500369652879
Louisiana,Opelousas,16634,87.9186111,-50.4075354075346
Oregon,Oak Grove,16629,57.3611111,-80.2532351682247
New York,North Valley Stream,16628,106.2977778,-70.0736078345977
Oregon,Pendleton,16612,61.2125,-80.8257890772637
West Virginia,Clarksburg,16578,99.6552778,-67.1943064653071
Illinois,Country Club Hills,16541,92.2797222,-71.9151195220745
Michigan,Jenison,16538,94.2080556,-74.7565423619755
Utah,South Ogden,16532,68.0294444,-71.1277493563886
California,Artesia,16522,61.9177778,-56.5952224130399
Florida,Pinewood,16520,99.7827778,-42.0896454636433
Vermont,Rutland,16495,107.0269444,-76.2735907667747
Ohio,Defiance,16494,95.6441667,-71.3209719703748
Maryland,Hillcrest Heights,16469,103.1077778,-66.9335537902689
Minnesota,Red Wing,16459,87.4663889,-78.3554246033443
Illinois,Bridgeview,16446,92.1958333,-72.2976555488766
Pennsylvania,Phoenixville,16440,104.4847222,-68.9292624850753
Tennessee,Springfield,16440,93.115,-61.6766150628269
New York,Bethpage,16429,106.5175,-70.1962235706674
Indiana,Frankfort,16422,93.4891667,-69.236055530277
Michigan,Hazel Park,16422,96.8958333,-73.8062244874763
Missouri,Concord,16421,88.0325,-66.6929363429979
Virginia,Radford,16408,99.4233333,-62.8981129916847
Minnesota,St. Michael,16399,86.3352778,-79.7909835951096
Indiana,Dyer,16390,92.4783333,-71.7600766653622
Florida,Sunset,16389,99.6475,-41.805191543615
Virginia,Culpeper,16379,102.0030556,-65.564959534875
Louisiana,Estelle,16377,89.8933333,-49.1576392528981
Virginia,Bon Air,16366,102.4419444,-63.6745617103008
Minnesota,Hibbing,16361,87.0625,-84.8347989087777
Georgia,Tifton,16350,96.4913889,-52.0877625488876
New Jersey,New Milford,16341,105.9805556,-70.5924474637941
Washington,Centralia,16336,57.0469444,-83.1953498214842
Kentucky,Fort Thomas,16325,95.5527778,-66.7777807535734
Florida,Bayshore Gardens,16323,97.4094444,-44.8250620925291
Utah,North Salt Lake,16322,68.0938889,-70.412938344082
Missouri,Sikeston,16318,90.4122222,-62.3965378460521
Michigan,Mount Clemens,16314,97.1219444,-74.0933924198277
Virginia,Buckhall,16293,102.5686111,-66.0847661544729
Pennsylvania,Lansdale,16269,104.7158333,-69.1577220639264
Illinois,Morton,16267,90.5408333,-69.9240836075824
New Jersey,Secaucus,16264,105.9430556,-70.2901297483218
Wisconsin,Menomonie,16264,88.0808333,-79.0474764456401
New York,Roosevelt,16258,106.4105556,-70.0603741366726
Illinois,Prospect Heights,16256,92.0625,-73.02659175598
Missouri,Farmington,16240,89.5783333,-64.1826901045479
California,Santa Fe Springs,16223,61.9155556,-56.7492625364468
Pennsylvania,Hermitage,16220,99.5511111,-71.214172543616
Kentucky,Danville,16218,95.2277778,-63.9140787109113
New York,Bellmore,16218,106.4725,-70.0396631044694
Wisconsin,Beaver Dam,16214,91.1627778,-75.9425631771862
Virginia,Sudley,16203,102.5022222,-66.2078735421925
Georgia,Dublin,16201,97.0961111,-54.1066643204534
California,Laguna Woods,16192,62.2755556,-56.1124983734347
California,Truckee,16180,59.8177778,-67.29073130766
New York,Cohoes,16168,106.2994444,-74.4715044572672
Colorado,Cimarron Hills,16161,75.3016667,-66.3406118838363
Texas,Jollyville,16151,82.2252778,-50.24196194909
Texas,Groves,16144,86.0830556,-49.3433609066211
New Jersey,Ocean Acres,16142,105.7186111,-68.1365511153322
Michigan,Grosse Pointe Woods,16135,97.0930556,-73.7660111727585
Virginia,Wolf Trap,16131,102.7136111,-66.5043236330784
New Jersey,Asbury Park,16116,105.9875,-69.1142859503124
North Carolina,Clayton,16116,101.5433333,-60.0078025075793
Texas,White Settlement,16116,82.5419444,-54.5155400143125
Alabama,Hueytown,16105,93.0033333,-55.8125684163158
Maryland,Maryland City,16093,103.1819444,-66.812069894311
California,Ukiah,16075,56.7933333,-66.9301779748457
Missouri,Overland,16062,89.6377778,-66.0232518560118
Virginia,Fort Hunt,16045,102.9416667,-66.0870035080815
Oklahoma,Chickasha,16036,82.0638889,-58.8559978812487
Ohio,Streetsboro,16028,98.6538889,-71.2263575269403
California,Moraga,16016,57.8713889,-64.2903828736446
New Jersey,South River,16008,105.6136111,-69.5802164447334
Texas,Gainesville,16002,82.8669444,-56.1418404521037
Illinois,Lemont,16000,91.9983333,-72.1369171028574
Virginia,Cherry Hill,16000,102.7327778,-65.7590396659833
Florida,Country Walk,15997,99.5675,-41.6798067932026
Kansas,Great Bend,15995,81.2355556,-65.3472080638094
Massachusetts,Abington,15985,109.0541667,-73.0465859768882
Oregon,Coos Bay,15967,55.7833333,-75.745548460867
California,Walnut Park,15966,61.7758333,-56.7887163887163
Texas,Pecan Grove,15963,84.2686111,-48.7601610592333
North Carolina,Laurinburg,15962,100.5369444,-58.3223010297103
Oregon,Troutdale,15962,57.6138889,-80.5276618215634
New Hampshire,Laconia,15951,108.5291667,-76.0941298938581
Oregon,Four Corners,15947,57.1158333,-73.6513515806395
Georgia,Kingsland,15946,98.31,-50.894012371417
Ohio,Middleburg Heights,15946,98.1869444,-71.4819095819625
Georgia,Fayetteville,15945,95.545,-55.8078618737829
Maryland,Easton,15945,103.9233333,-66.1703705953392
Missouri,Clayton,15939,89.6763889,-65.9053299521219
Pennsylvania,Wilkinsburg,15930,100.1177778,-69.5704697639381
Kentucky,Burlington,15926,95.2758333,-66.6817023486906
California,Vincent,15922,61.8844444,-57.8004624222162
Maryland,Parole,15922,103.4691667,-66.5845658086857
Florida,Southchase,15921,98.6163889,-46.5453540755313
Tennessee,Goodlettsville,15921,93.2866667,-61.3133329351008
Indiana,Crawfordsville,15915,93.1255556,-68.7461935824471
North Carolina,Albemarle,15903,99.7997222,-59.4278917372576
Illinois,Bradley,15895,92.1388889,-71.0234183719487
Minnesota,Sartell,15876,85.7933333,-80.7121931205094
New York,Pearl River,15876,105.9777778,-70.8502887691976
Florida,Myrtle Grove,15870,92.6925,-50.2024900903138
Texas,Aldine,15869,84.62,-49.3146595925844
New York,Floral Park,15863,106.2947222,-70.153612254131
Washington,Sunnyside,15858,59.9925,-82.2993436753171
Oklahoma,Durant,15856,83.6294444,-56.8376523709553
New York,Port Washington,15846,106.3013889,-70.3650704663469
New Jersey,Madison,15845,105.5825,-70.2284785421903
Oregon,Canby,15829,57.3086111,-79.9093330940386
Texas,Terrell,15816,83.725,-54.4714430746735
Virginia,Hybla Valley,15801,102.9166667,-66.1166519813297
Texas,Donna,15798,81.9483333,-42.6164616195093
Indiana,Lebanon,15792,93.5308333,-68.7610126232105
Mississippi,Natchez,15792,88.5969444,-52.2904241222811
Massachusetts,Longmeadow,15784,107.4166667,-72.9307779362208
Washington,Anacortes,15778,57.3886111,-87.3818117012015
Wisconsin,Oconomowoc,15759,91.5008333,-75.1957149691964
Nebraska,La Vista,15758,83.9691667,-71.1109352100294
North Carolina,Roanoke Rapids,15754,102.3455556,-61.5832714132495
Oklahoma,Tahlequah,15753,85.0302778,-60.5203836664777
Florida,Maitland,15751,98.6366667,-46.9649369536849
Texas,Gatesville,15751,82.2563889,-52.0596339064203
Texas,Uvalde,15751,80.2141667,-48.0092799197915
Illinois,Dixon,15733,90.5205556,-72.4849376222154
Pennsylvania,Willow Grove,15726,104.8838889,-68.957228664855
Maine,Waterville,15722,110.3677778,-78.3321550842763
New York,Rye,15720,106.3158333,-70.6872028301938
Texas,Brenham,15716,83.6025,-49.7401075043105
Virginia,Highland Springs,15711,102.6719444,-63.7163803022013
Virginia,Vienna,15687,102.7344444,-66.4263690448182
Alabama,Talladega,15676,93.8941667,-55.7838082883886
New York,Gloversville,15665,105.6558333,-75.0690641743799
Ohio,Bay Village,15651,98.0777778,-71.7402717982196
Georgia,Calhoun,15650,95.0488889,-57.8041685444048
Arkansas,Blytheville,15620,90.0811111,-60.5435519316541
Illinois,Shorewood,15615,91.7983333,-71.8142631702224
Florida,Stuart,15593,99.7469444,-44.4223817231765
Maryland,Elkridge,15593,103.2861111,-67.0562676946742
Texas,Mercedes,15570,82.0866667,-42.5804881416183
California,La Palma,15568,61.9541667,-56.5584428516663
New Jersey,Williamstown,15567,105.0044444,-68.0197020588151
Texas,Mount Pleasant,15564,85.0319444,-55.259170857563
Illinois,La Grange,15550,92.1308333,-72.4135056767078
Ohio,Aurora,15548,98.6544444,-71.3900879957669
California,Oroville,15546,58.4447222,-67.6686033036275
New York,Beacon,15541,106.03,-71.7822146876698
California,Alum Rock,15536,58.1738889,-63.3607494232415
North Carolina,Eden,15527,100.2330556,-61.6359057003805
Utah,Highland,15523,68.2305556,-69.5876702630733
Oregon,Lebanon,15518,57.0941667,-78.2984833039371
Maryland,East Riverdale,15509,103.0777778,-66.5492087971893
California,Avenal,15505,59.8719444,-60.6928833108681
Georgia,Lithia Springs,15491,95.3394444,-56.4591795922908
New York,Farmingville,15481,106.97,-70.3766032848576
New York,Mastic,15481,107.1586111,-70.3160660877349
Washington,Martha Lake,15473,57.7619444,-85.8230013964586
New York,Batavia,15465,101.8122222,-74.9514835556147
Wisconsin,Kaukauna,15462,91.7280556,-77.7298436588782
Minnesota,Buffalo,15453,86.1255556,-79.7061621138543
Texas,Sulphur Springs,15449,84.3991667,-55.2247755182558
Iowa,Clive,15447,86.2761111,-71.9886227488261
Maryland,Elkton,15443,104.1663889,-67.8576351799692
North Dakota,Jamestown,15427,81.2919444,-83.64100682673
Virginia,Great Falls,15427,102.7113889,-66.6221774792787
New York,Kenmore,15423,101.1297222,-74.8822970521089
California,Avocado Heights,15411,62.0097222,-56.9176658681606
Florida,Lake Butler,15400,97.6602778,-49.4783681038859
New Jersey,North Arlington,15392,105.8663889,-70.2878245552888
Georgia,Brunswick,15383,98.5083333,-51.5352343786093
California,Bostonia,15379,63.0644444,-54.6053265184083
Michigan,Grandville,15378,94.2369444,-74.7619038644053
Arkansas,Forrest City,15371,89.2102778,-58.7707402590783
Illinois,Sterling,15370,90.3038889,-72.3789742619399
Texas,Hereford,15370,77.6027778,-58.4009381587068
Florida,Iona,15369,98.0358333,-43.2299607526988
North Carolina,Henderson,15368,101.6005556,-61.3257892334866
Georgia,Suwanee,15355,95.9286111,-56.946627988297
Texas,Cibolo,15349,81.7733333,-48.6437456313458
Connecticut,Storrs,15344,107.75,-72.4205300211594
Utah,Centerville,15335,68.1286111,-70.5572198906386
Alabama,Fairhope,15326,92.0966667,-50.3882866086674
Florida,Brownsville,15313,92.7480556,-50.2100802005278
New York,Depew,15303,101.3075,-74.7493941017866
Minnesota,Ham Lake,15296,86.7502778,-79.880819943629
New York,Seaford,15294,106.5113889,-70.0339105451473
Pennsylvania,Hanover,15289,103.0166667,-68.2534974512119
Illinois,Mount Vernon,15277,91.0894,-65.2501886777125
Nevada,Mesquite,15276,65.9336111,-62.2569640844648
Kentucky,Newport,15273,95.5041667,-66.8109456390669
Kentucky,Shively,15264,94.1772222,-65.0181390463673
Maryland,Damascus,15257,102.7958333,-67.2100906913688
Iowa,Newton,15254,86.9522222,-72.1918389120098
South Dakota,Mitchell,15254,81.9705556,-76.4883041114776
California,Clearlake,15250,57.3747222,-66.5419140154561
Ohio,Vandalia,15246,95.8011111,-68.4376292959203
Illinois,Cahokia,15241,89.81,-65.7612719678063
Florida,Vero Beach,15220,99.6025,-45.2029604699659
Florida,Opa-locka,15219,99.7494444,-42.1478443889017
Virginia,Merrifield,15212,102.7727778,-66.3719942649991
Idaho,Kuna,15210,63.5808333,-76.0165200783972
Mississippi,Greenwood,15205,89.8205556,-55.9349861935817
Georgia,Conyers,15195,95.9822222,-56.2204617641009
Michigan,Owosso,15194,95.8233333,-74.9508869189618
Texas,Taylor,15191,82.5908333,-50.475429951089
New Jersey,Fords,15187,105.6836111,-69.7511822385719
Texas,New Territory,15186,84.3194444,-48.7024458814265
California,McKinleyville,15177,55.9005556,-70.6167078996498
North Carolina,Hope Mills,15176,101.0544444,-58.6983075797548
Maine,Brunswick,15175,110.0341667,-76.9345438979543
New York,Johnson City,15174,104.0408333,-73.0695244415474
Georgia,Belvedere Park,15152,95.7325,-56.3851656307929
Maryland,Rossville,15147,103.52,-67.3116036209321
New Jersey,Hopatcong,15147,105.3402778,-70.5878269735948
New York,Westbury,15146,106.4119444,-70.2198381850866
South Carolina,Seven Oaks,15144,97.6813889,-58.6024921951518
Georgia,Wilmington Island,15138,99.0261111,-53.1091345994709
Georgia,Riverdale,15134,95.5866667,-56.0412607768746
Illinois,Washington,15134,90.5927778,-70.112165314022
Texas,Humble,15133,84.7380556,-49.4350338217561
New York,Tonawanda,15130,101.1194444,-74.9992193634273
Maryland,Cloverly,15126,103.0019444,-66.8446805909695
California,Lamont,15120,61.0866667,-59.2541262013962
California,Rio Linda,15106,58.5525,-66.0031256422072
Texas,Portland,15099,82.6763889,-45.6265100660675
Maryland,Adelphi,15086,103.0277778,-66.6322837446441
Nevada,Spanish Springs,15064,60.2936111,-67.9443121786943
Tennessee,Greeneville,15062,97.1688889,-61.0017117166455
Texas,Highland Village,15056,82.9536111,-55.1372565919391
Florida,Three Lakes,15047,99.6013889,-41.693842318876
California,Pacific Grove,15041,58.0844444,-61.889023576223
Arkansas,Siloam Springs,15039,85.4597222,-61.0503605208083
Nebraska,Scottsbluff,15039,76.3333333,-72.5435166399869
Indiana,Jasper,15038,93.0688889,-65.4011977963022
Nevada,Boulder City,15023,65.1683333,-60.6432696918891
New York,Eggertsville,15019,101.1958333,-74.8769306620096
California,Fillmore,15002,61.0827778,-57.6073297588489
Wisconsin,River Falls,15000,87.3763889,-79.0160779459008
South Carolina,West Columbia,14988,98.9258333,-56.8365997421749
Virginia,Bull Run,14983,102.4791667,-66.1894006399872
Michigan,Berkley,14970,96.8163889,-73.8926058926177
Ohio,Pataskala,14962,97.3255556,-68.6527556115839
Louisiana,Zachary,14960,88.8436111,-50.6173828827816
Maryland,Aberdeen,14959,103.8355556,-67.6595541149196
New Jersey,Phillipsburg,14950,104.8094444,-70.0914465112178
Pennsylvania,Fullerton,14925,104.5263889,-69.9631743563896
Florida,New Port Richey,14911,97.2805556,-46.2796861927317
Alabama,Ozark,14907,94.3594444,-52.1036188525151
